i,time,loss,ce,kl,accuracy
188100,20570.705193519592,0.10396656394004822,0.05082102492451668,1.0629106760025024,0.9737499952316284
188200,20581.63999581337,0.11505897343158722,0.06455782800912857,1.0100229978561401,0.9702500104904175
188300,20592.65410375595,0.09369120001792908,0.03923821821808815,1.0890597105026245,0.9745000600814819
188400,20603.83129787445,0.1092357188463211,0.05794661119580269,1.0257822275161743,0.9745001196861267
188500,20615.19016814232,0.10090901702642441,0.04638410732150078,1.0904982089996338,0.9720000624656677
188600,20626.36906528473,0.13313917815685272,0.06970140337944031,1.2687554359436035,0.971500039100647
188700,20637.856152534485,0.14428077638149261,0.09353391826152802,1.0149370431900024,0.9760000705718994
188800,20648.910467386246,0.1112690344452858,0.057607829570770264,1.0732240676879883,0.9719999432563782
188900,20660.122913360596,0.11195999383926392,0.056287311017513275,1.1134536266326904,0.9695000648498535
189000,20671.037657499313,0.13705891370773315,0.08233048766851425,1.0945684909820557,0.974000096321106
189100,20682.93624806404,0.14095425605773926,0.08519517630338669,1.1151814460754395,0.9752500653266907
189200,20693.929063796997,0.12414902448654175,0.06976799666881561,1.0876206159591675,0.9752499461174011
189300,20705.341267824173,0.1481342911720276,0.09169820696115494,1.1287217140197754,0.9719999432563782
189400,20716.351027727127,0.1105460599064827,0.057842917740345,1.054062843322754,0.9742500185966492
189500,20727.71829342842,0.12334372103214264,0.07098504155874252,1.0471736192703247,0.9730000495910645
189600,20738.659173965454,0.17067267000675201,0.1128930076956749,1.1555932760238647,0.9775000214576721
189700,20749.688425302505,0.11343057453632355,0.058679211884737015,1.0950273275375366,0.9787499904632568
189800,20760.591457128525,0.1240779235959053,0.06627637892961502,1.1560308933258057,0.9762499928474426
189900,20771.630344629288,0.1299101561307907,0.0783902183175087,1.0303987264633179,0.9742500185966492
190000,20782.4498398304,0.15082775056362152,0.097145214676857,1.073650598526001,0.9732499718666077
190100,20793.444207191467,0.14868828654289246,0.09286075830459595,1.1165504455566406,0.9720000624656677
190200,20804.38332939148,0.12541599571704865,0.06660805642604828,1.1761586666107178,0.9804999828338623
190300,20815.266478538513,0.11270728707313538,0.05938451364636421,1.0664554834365845,0.9755000472068787
190400,20826.26959013939,0.13876481354236603,0.08375266194343567,1.1002429723739624,0.9787499904632568
190500,20837.28876543045,0.11706842482089996,0.06260070204734802,1.089354395866394,0.9704999327659607
190600,20848.302287101746,0.12486671656370163,0.06598927080631256,1.177548885345459,0.9702500104904175
190700,20859.49549484253,0.09972000122070312,0.04607679694890976,1.072864055633545,0.9712499976158142
190800,20870.467926502228,0.13837319612503052,0.08455423265695572,1.0763791799545288,0.9777500033378601
190900,20881.606625556946,0.13548095524311066,0.07933324575424194,1.1229541301727295,0.9810000658035278
191000,20892.50661444664,0.1549968123435974,0.09896866977214813,1.1205626726150513,0.9810000658035278
191100,20903.595819711685,0.13073715567588806,0.07702617347240448,1.0742194652557373,0.9800000190734863
191200,20914.46239089966,0.16314756870269775,0.10502584278583527,1.1624345779418945,0.9747499823570251
191300,20925.544860363007,0.10509602725505829,0.05060570314526558,1.0898065567016602,0.9777500033378601
191400,20936.278734445572,0.10540428757667542,0.053378988057374954,1.0405060052871704,0.9772499799728394
191500,20947.23029398918,0.12334999442100525,0.07165159285068512,1.0339679718017578,0.9765000343322754
191600,20957.990888118744,0.1063537523150444,0.05436615273356438,1.0397520065307617,0.9792499542236328
191700,20969.16581249237,0.11606401950120926,0.06189153715968132,1.0834496021270752,0.9779999256134033
191800,20980.279086112976,0.11156098544597626,0.06069756671786308,1.0172683000564575,0.9705000519752502
191900,20991.367759227753,0.13377757370471954,0.08320002257823944,1.0115509033203125,0.971000075340271
192000,21002.124366521835,0.12154528498649597,0.06775197386741638,1.0758662223815918,0.9747500419616699
192100,21013.18895506859,0.17527665197849274,0.11831293255090714,1.1392743587493896,0.9807499647140503
192200,21024.036027669907,0.1319986879825592,0.08004812151193619,1.0390113592147827,0.971750020980835
192300,21035.096140146255,0.28104594349861145,0.22534355521202087,1.114047884941101,0.969499945640564
192400,21045.808047056198,0.09905395656824112,0.04536183550953865,1.0738424062728882,0.9752499461174011
192500,21057.048699855804,0.15853452682495117,0.10146212577819824,1.1414481401443481,0.9702499508857727
192600,21067.96749162674,0.10901948809623718,0.05465472862124443,1.0872951745986938,0.9750000238418579
192700,21078.96648621559,0.10465731471776962,0.048802148550748825,1.1171033382415771,0.9730000495910645
192800,21089.8301050663,0.11988352239131927,0.06708341836929321,1.0560020208358765,0.9702500104904175
192900,21100.754650115967,0.1265861988067627,0.06981085240840912,1.1355068683624268,0.9745000600814819
193000,21111.579733371735,0.11433592438697815,0.0626046359539032,1.034625768661499,0.9777499437332153
193100,21122.57115793228,0.09908013045787811,0.04823777824640274,1.016847014427185,0.9747500419616699
193200,21133.43698811531,0.12704303860664368,0.07223033905029297,1.0962539911270142,0.9697500467300415
193300,21144.45657134056,0.1095811277627945,0.060354847460985184,0.9845255017280579,0.9760000109672546
193400,21155.200091600418,0.11166639626026154,0.0558563694357872,1.1162004470825195,0.9752500057220459
193500,21166.217413425446,0.12783801555633545,0.07491209357976913,1.058518409729004,0.9757500290870667
193600,21177.017232894897,0.14188514649868011,0.08493725955486298,1.1389577388763428,0.9807500243186951
193700,21188.04821062088,0.15213951468467712,0.09893552958965302,1.0640796422958374,0.9725000262260437
193800,21198.805123090744,0.1328519582748413,0.08004637062549591,1.0561116933822632,0.9762499928474426
193900,21209.71049928665,0.16065996885299683,0.10544462502002716,1.104306697845459,0.9757499694824219
194000,21220.75735926628,0.10793787240982056,0.059335578233003616,0.9720457792282104,0.9744999408721924
194100,21231.760659217834,0.13059023022651672,0.07715804874897003,1.0686436891555786,0.9705000519752502
194200,21242.511402606964,0.3035227358341217,0.24919767677783966,1.0865010023117065,0.9772500395774841
194300,21253.696828603745,0.15414977073669434,0.09744434803724289,1.134108304977417,0.9742499589920044
194400,21264.400924921036,0.10711003839969635,0.053612254559993744,1.069955587387085,0.9767500162124634
194500,21275.49527645111,0.10482221841812134,0.05234699323773384,1.0495045185089111,0.9800000190734863
194600,21286.293340206146,0.13982662558555603,0.08781664073467255,1.0401995182037354,0.9735000133514404
194700,21297.446633815765,0.14154720306396484,0.0900375097990036,1.0301939249038696,0.9719999432563782
194800,21308.5880150795,0.12495996057987213,0.06950433552265167,1.1091123819351196,0.9755000472068787
194900,21319.48282456398,0.1361696571111679,0.08393122255802155,1.0447685718536377,0.9810000061988831
195000,21330.37089562416,0.13183173537254333,0.07685142755508423,1.0996061563491821,0.9760000109672546
195100,21341.46933913231,0.11108911782503128,0.06002311035990715,1.021320104598999,0.9740000367164612
195200,21352.063663721085,0.11333421617746353,0.05801771953701973,1.1063299179077148,0.9697500467300415
195300,21362.928498506546,0.13364917039871216,0.08253097534179688,1.0223637819290161,0.9777499437332153
195400,21373.673899888992,0.13185402750968933,0.07775487005710602,1.081982970237732,0.9667500257492065
195500,21384.70343065262,0.13662512600421906,0.08363334834575653,1.059835433959961,0.9690000414848328
195600,21395.645007133484,0.1346617490053177,0.07852381467819214,1.1227587461471558,0.9707500338554382
195700,21406.504113197327,0.13120214641094208,0.07007497549057007,1.222543478012085,0.9727500081062317
195800,21417.194452524185,0.11743147671222687,0.0634629875421524,1.0793697834014893,0.9750000834465027
195900,21428.151961803436,0.13265696167945862,0.08165638148784637,1.0200116634368896,0.9690001010894775
196000,21438.926232099533,0.12235817313194275,0.07013656198978424,1.0444321632385254,0.9715000987052917
196100,21450.00716471672,0.11017337441444397,0.060717303305864334,0.9891214966773987,0.9805000424385071
196200,21461.004143714905,0.0924861952662468,0.04094390198588371,1.0308458805084229,0.9704999327659607
196300,21472.142269849777,0.17032666504383087,0.11769616603851318,1.052609920501709,0.9767499566078186
196400,21483.25172472,0.1716998666524887,0.05330575630068779,2.367882251739502,0.9682499766349792
196500,21494.350591659546,0.18008074164390564,0.10455048084259033,1.5106050968170166,0.9735000133514404
196600,21505.207538604736,0.11203406006097794,0.05526328831911087,1.1354154348373413,0.9767499566078186
196700,21516.422843933105,0.1305886209011078,0.07367025315761566,1.1383672952651978,0.9757500290870667
196800,21527.224893331528,0.12874019145965576,0.07084743678569794,1.1578551530838013,0.9802500009536743
196900,21538.38933610916,0.14401134848594666,0.08502669632434845,1.1796928644180298,0.9729999303817749
197000,21549.335269212723,0.10055795311927795,0.048976946622133255,1.0316201448440552,0.9787499308586121
197100,21560.50105905533,0.1133439689874649,0.060440778732299805,1.0580637454986572,0.9744999408721924
197200,21571.33343577385,0.1250624656677246,0.07246023416519165,1.0520447492599487,0.9735000133514404
197300,21582.468059301376,0.09657090902328491,0.04489684849977493,1.033481240272522,0.9769999980926514
197400,21593.349337100983,0.12450229376554489,0.06673946231603622,1.1552566289901733,0.9787499904632568
197500,21604.290827274323,0.14310860633850098,0.08768223226070404,1.1085275411605835,0.9752500057220459
197600,21615.326507806778,0.13314153254032135,0.08025622367858887,1.0577061176300049,0.9780000448226929
197700,21626.29093694687,0.11446288228034973,0.06249842792749405,1.039289116859436,0.9742499589920044
197800,21637.33549618721,0.09865778684616089,0.04848284274339676,1.0034987926483154,0.9800000190734863
197900,21648.527250528336,0.1103520467877388,0.056931644678115845,1.0684080123901367,0.9752499461174011
198000,21659.57266306877,0.12968820333480835,0.07893607020378113,1.0150426626205444,0.9782499670982361
198100,21670.652124643326,0.11544875800609589,0.05927123501896858,1.123550534248352,0.9757500290870667
198200,21681.479858636856,0.11484335362911224,0.0634312629699707,1.0282418727874756,0.9725000262260437
198300,21692.59711575508,0.10420219600200653,0.04997818544507027,1.0844802856445312,0.9760000705718994
198400,21703.49695611,0.10510629415512085,0.0539819598197937,1.022486686706543,0.9805000424385071
198500,21714.604538679123,0.12981420755386353,0.07533272355794907,1.0896296501159668,0.9647500514984131
198600,21725.542937278748,0.106623575091362,0.05456211045384407,1.0412293672561646,0.9769999980926514
198700,21736.629323244095,0.13589027523994446,0.08245237171649933,1.0687581300735474,0.9687500596046448
198800,21747.458894252777,0.12771621346473694,0.07098638266324997,1.1345967054367065,0.9665001034736633
198900,21758.703592300415,0.1237071081995964,0.06905205547809601,1.0931010246276855,0.9712499976158142
199000,21769.744881629944,0.10023748874664307,0.04963814467191696,1.0119868516921997,0.9760000109672546
199100,21780.828388929367,0.15085479617118835,0.09785972535610199,1.059901475906372,0.9700000286102295
199200,21791.594895362854,0.1350085288286209,0.08098015189170837,1.0805675983428955,0.9745000600814819
199300,21802.730501890182,0.11572857201099396,0.06470668315887451,1.0204378366470337,0.9769998788833618
199400,21813.587644338608,0.09770228713750839,0.04868976026773453,0.9802505373954773,0.9742499589920044
199500,21824.780368566513,0.10849221050739288,0.055046238005161285,1.0689194202423096,0.9700000286102295
199600,21835.468019485474,0.09414419531822205,0.04515336453914642,0.9798166155815125,0.9720000624656677
199700,21846.51241016388,0.13210487365722656,0.07804013788700104,1.0812946557998657,0.9782500267028809
199800,21857.235545158386,0.10809887945652008,0.05308093875646591,1.1003588438034058,0.9650000929832458
199900,21868.107325553894,0.1089392602443695,0.05727767199277878,1.0332317352294922,0.9737499952316284
200000,21879.05184006691,0.1369568407535553,0.05360822752118111,1.140108585357666,0.9684999585151672
200100,21890.182152986526,0.18218983709812164,0.10484638065099716,1.0579652786254883,0.9692500233650208
200200,21901.021831274033,0.161612868309021,0.07504479587078094,1.184146761894226,0.9775000214576721
200300,21912.092133045197,0.1561097502708435,0.07847549021244049,1.0619431734085083,0.9722500443458557
200400,21923.11275243759,0.15727487206459045,0.08682959526777267,0.9636063575744629,0.9712499380111694
200500,21934.16863846779,0.19448494911193848,0.1166038066148758,1.0653202533721924,0.9609999060630798
200600,21944.939660310745,0.13329017162322998,0.06936410814523697,0.8744314908981323,0.9702500104904175
200700,21955.814064741135,0.12273472547531128,0.051499027758836746,0.9744184613227844,0.9760000705718994
200800,21966.62236881256,0.14331355690956116,0.07194709032773972,0.9762071967124939,0.9787499904632568
200900,21977.698740959167,0.1474909484386444,0.07385489344596863,1.0072524547576904,0.971750020980835
201000,21988.54041981697,0.14453719556331635,0.07230710983276367,0.9880205392837524,0.9802499413490295
201100,21999.408285856247,0.14626753330230713,0.07299366593360901,1.00229811668396,0.9794999957084656
201200,22010.04384803772,0.17072561383247375,0.09807848930358887,0.9937251210212708,0.9767499566078186
201300,22021.043866872787,0.14611920714378357,0.06957991421222687,1.04696524143219,0.9745000600814819
201400,22031.938727855682,0.13137568533420563,0.054073382169008255,1.0574023723602295,0.9755000472068787
201500,22042.83990931511,0.15594205260276794,0.08655783534049988,0.9490923881530762,0.9814999103546143
201600,22053.644886016846,0.18143074214458466,0.10998070240020752,0.9773504137992859,0.9667500257492065
201700,22064.520241975784,0.1314229667186737,0.06122200936079025,0.9602644443511963,0.9637500047683716
201800,22075.154370307922,0.13434438407421112,0.06376777589321136,0.9654029607772827,0.9750000238418579
